,Distance,Gender,Time,Name,Date,Year
0,1500.0,f,257.30000000000001,Anne Smith ,1967-06-03 00:00:00,1967.5
1,1500.0,f,255.59999999999999,Maria Gommers ,1967-10-24 00:00:00,1967.8333333333333
2,1500.0,f,252.40000000000001,Paola Pigni ,1969-07-02 00:00:00,1969.5833333333333
3,1500.0,f,250.69999999999999,Jaroslava Jehliková ,1969-09-20 00:00:00,1969.75
4,1500.0,f,249.59999999999999,Karin Burneleit,1971-08-15 00:00:00,1971.6666666666667
5,1500.0,f,246.90000000000001,Lyudmila Bragina ,1972-07-18 00:00:00,1972.5833333333333
6,1500.0,f,246.5,Lyudmila Bragina ,1972-09-04 00:00:00,1972.75
7,1500.0,f,245.09999999999999,Lyudmila Bragina ,1972-09-07 00:00:00,1972.75
8,1500.0,f,241.40000000000001,Lyudmila Bragina ,1972-09-09 00:00:00,1972.75
9,1500.0,f,236.0,Tatyana Kazankina ,1976-06-28 00:00:00,1976.5
10,1500.0,f,235.0,Tatyana Kazankina ,1980-07-06 00:00:00,1980.5833333333333
11,1500.0,f,232.47,Tatyana Kazankina ,1980-08-13 00:00:00,1980.6666666666667
12,1500.0,f,230.46000000000001,Qu Junxia ,1993-09-11 00:00:00,1993.75
