,Distance,Gender,Time,Name,Date,Year
0,1000.0,f,197.40000000000001,Georgette Lenoir ,2022-08-06 00:00:00,1922.6666666666667
1,1000.0,f,192.0,Lucie Bréard ,2022-08-20 00:00:00,1922.6666666666667
2,1000.0,f,188.19999999999999,Edith Tricke,2024-08-04 00:00:00,1924.6666666666667
3,1000.0,f,186.59999999999999,Lina Radke ,2030-08-24 00:00:00,1930.6666666666667
4,1000.0,f,184.40000000000001,Gladys Lunn ,2031-05-16 00:00:00,1931.4166666666667
5,1000.0,f,182.5,Stanisawa Walasiewicz ,2033-10-08 00:00:00,1933.8333333333333
6,1000.0,f,180.59999999999999,Gladys Lunn ,2034-06-23 00:00:00,1934.5
7,1000.0,f,155.90000000000001,Gunhild Hoffmeister ,1972-08-20 00:00:00,1972.6666666666667
8,1000.0,f,155.0,Karin Krebs ,1974-08-28 00:00:00,1974.6666666666667
9,1000.0,f,153.80000000000001,Nikolina Shtereva ,1976-07-04 00:00:00,1976.5833333333333
10,1000.0,f,150.67000000000002,Christine Wachtel ,1990-08-17 00:00:00,1990.6666666666667
11,1000.0,f,149.34,Maria Mutola ,1995-08-05 00:00:00,1995.6666666666667
12,1000.0,f,148.97999999999999,Svetlana Masterkova,1996-08-03 00:00:00,1996.6666666666667
