,Distance,Gender,Time,Name,Date,Year
0,2000.0,m,330.39999999999998,John Zander ,2018-06-16 00:00:00,1918.5
1,2000.0,m,326.39999999999998,Paavo Nurmi ,2022-09-04 00:00:00,1922.75
2,2000.0,m,326.0,Edvin Wide ,2025-06-11 00:00:00,1925.5
3,2000.0,m,324.60000000000002,Paavo Nurmi ,2027-06-18 00:00:00,1927.5
4,2000.0,m,323.39999999999998,Eino Borg ,2027-08-09 00:00:00,1927.6666666666667
5,2000.0,m,321.80000000000001,Jules Ladoumègue ,2031-07-02 00:00:00,1931.5833333333333
6,2000.0,m,320.39999999999998,Miklós Szabó I,2036-10-04 00:00:00,1936.8333333333333
7,2000.0,m,318.39999999999998,Henry Jonsson ,2037-07-02 00:00:00,1937.5833333333333
8,2000.0,m,316.80000000000001,Archie San Romani Sr,2037-08-26 00:00:00,1937.6666666666667
9,2000.0,m,316.39999999999998,Gunder Hägg,2042-07-21 00:00:00,1942.5833333333333
10,2000.0,m,311.80000000000001,Gunder Hägg,2042-08-23 00:00:00,1942.6666666666667
11,2000.0,m,307.0,Gaston Reiff ,2048-09-29 00:00:00,1948.75
12,2000.0,m,302.19999999999999,István Rózsavölgyi ,2055-10-02 00:00:00,1955.8333333333335
13,2000.0,m,301.60000000000002,Michel Jaz,2062-06-14 00:00:00,1962.5
14,2000.0,m,301.19999999999999,Josef Odložil ,2065-09-08 00:00:00,1965.75
15,2000.0,m,297.80000000000001,Harald Norpoth ,1966-09-10 00:00:00,1966.75
16,2000.0,m,296.19999999999999,FRA ,1966-10-12 00:00:00,1966.8333333333333
17,2000.0,m,291.39999999999998,John Walker ,1976-06-30 00:00:00,1976.5
18,2000.0,m,291.38999999999999,Steve Cram ,1985-08-04 00:00:00,1985.6666666666667
19,2000.0,m,290.81,Saïd Aouita ,1987-07-16 00:00:00,1987.5833333333333
20,2000.0,m,287.88,Noureddine Morceli ,1995-07-03 00:00:00,1995.5833333333333
21,2000.0,m,284.79000000000002,Hicham El Guerrouj,1999-09-07 00:00:00,1999.75
