,Distance,Gender,Time,Name,Date,Year
0,25000.0,f,6278.0,Nina Kucsik ,1971-10-17 00:00:00,1971.8333333333333
1,25000.0,f,6110.0,Charlotte Teske,1974-11-20 00:00:00,1974.9166666666667
2,25000.0,f,5512.0,Christa Vahlensieck ,1975-03-23 00:00:00,1975.25
3,25000.0,f,5460.0,Christa Vahlensieck ,1975-09-13 00:00:00,1975.75
4,25000.0,f,5434.0,Manuela Angenvoorth ,1976-04-17 00:00:00,1976.3333333333333
5,25000.0,f,5406.0,Christa Vahlensieck ,1976-05-02 00:00:00,1976.4166666666667
6,25000.0,f,5313.0,Christa Vahlensieck ,1978-11-22 00:00:00,1978.9166666666667
7,25000.0,f,5298.0,Joyce Smith,1980-06-29 00:00:00,1980.5
8,25000.0,f,5220.0,Charlotte Teske,1981-11-18 00:00:00,1981.9166666666667
9,25000.0,f,5194.0,Nancy Conz,1982-06-13 00:00:00,1982.5
10,25000.0,f,5192.0,Charlotte Teske,1982-11-17 00:00:00,1982.9166666666667
11,25000.0,f,4948.0,Grete Waitz ,1986-03-29 00:00:00,1986.25
12,25000.0,f,4951.0,Naoko Takahashi,2001-09-30 00:00:00,2001.75
13,25000.0,f,4836.0,Paula Radcliffe ,2003-04-13 00:00:00,2003.3333333333333
14,25000.0,f,4933.0,Mizuki Noguchi ,2005-09-25 00:00:00,2005.75
15,25000.0,f,4917.0,Deena Kastor ,2005-10-09 00:00:00,2005.8333333333333
16,25000.0,f,4891.0,Constantina Tomescu-Dita ,2006-10-22 00:00:00,2006.8333333333333
17,25000.0,f,4793.0,Mary Keitan,2010-05-09 00:00:00,2010.4166666666667
