,Distance,Gender,Time,Name,Date,Year
0,5000.0,f,914.50999999999999,Paula Fudge ,1981-09-13 00:00:00,1981.75
1,5000.0,f,913.22000000000003,Anne Audain ,1982-03-17 00:00:00,1982.25
2,5000.0,f,908.25999999999999,Mary Tabb/Slane,1982-06-05 00:00:00,1982.5
3,5000.0,f,898.88999999999999,Ingrid Kristiansen ,1984-06-28 00:00:00,1984.5
4,5000.0,f,888.07000000000005,Zola Budd ,1985-08-26 00:00:00,1985.6666666666667
5,5000.0,f,877.33000000000004,Ingrid Kristiansen ,1986-08-05 00:00:00,1986.6666666666667
6,5000.0,f,876.45000000000005,Fernanda Ribeiro ,1995-07-22 00:00:00,1995.5833333333333
7,5000.0,f,871.26999999999998,Dong Yanmei ,1997-10-21 00:00:00,1997.8333333333333
8,5000.0,f,868.09000000000003,Jiang Bo ,1997-10-23 00:00:00,1997.8333333333333
9,5000.0,f,864.67999999999995,Elvan Abeylegesse ,2004-06-11 00:00:00,2004.5
10,5000.0,f,864.52999999999997,Meseret Defar ,2006-06-03 00:00:00,2006.5
11,5000.0,f,856.63,Meseret Defar ,2007-06-15 00:00:00,2007.5
12,5000.0,f,851.14999999999998,Tirunesh Dibaba ,2008-06-06 00:00:00,2008.5
