,Distance,Gender,Time,Name,Date,Year
0,200.0,m,20.6,Andy Stanfield ,2051-05-26 00:00:00,1951.4166666666665
1,200.0,m,20.6,Andy Stanfield ,2052-06-28 00:00:00,1952.5
2,200.0,m,20.6,Thane Baker ,2056-06-23 00:00:00,1956.5
3,200.0,m,20.6,Bobby Morrow ,2056-11-27 00:00:00,1956.9166666666665
4,200.0,m,20.6,Manfred Germar ,2058-10-01 00:00:00,1958.8333333333335
5,200.0,m,20.6,Ray Norton ,2060-03-19 00:00:00,1960.25
6,200.0,m,20.6,Ray Norton ,2060-04-30 00:00:00,1960.3333333333335
7,200.0,m,20.5,Peter Radford ,2060-05-28 00:00:00,1960.4166666666665
8,200.0,m,20.5,Stone Johnson ,2060-07-02 00:00:00,1960.5833333333335
9,200.0,m,20.5,Ray Norton ,2060-07-02 00:00:00,1960.5833333333335
10,200.0,m,20.5,Livio Berruti ,2060-09-03 00:00:00,1960.75
11,200.0,m,20.5,Livio Berruti ,2060-09-03 00:00:00,1960.75
12,200.0,m,20.5,Paul Drayton ,2062-06-23 00:00:00,1962.5
13,200.0,m,20.3,Henry Carr,2063-03-23 00:00:00,1963.25
14,200.0,m,20.2,Henry Carr,2064-04-04 00:00:00,1964.3333333333335
15,200.0,m,20.0,Tommie Smith ,1966-06-11 00:00:00,1966.5
16,200.0,m,19.8,Tommie Smith ,1968-10-16 00:00:00,1968.8333333333333
17,200.0,m,19.8,Don Quarrie,1971-08-03 00:00:00,1971.6666666666667
18,200.0,m,19.8,Don Quarrie,1975-06-07 00:00:00,1975.5
19,200.0,m,19.72,Pietro Mennea,1979-09-12 00:00:00,1979.75
20,200.0,m,19.66,Michael Johnson ,1996-06-23 00:00:00,1996.5
21,200.0,m,19.32,Michael Johnson ,1996-08-01 00:00:00,1996.6666666666667
22,200.0,m,19.3,Usain Bolt ,2008-08-20 00:00:00,2008.6666666666667
23,200.0,m,19.19,Usain Bolt ,2009-08-20 00:00:00,2009.6666666666667
