,Distance,Gender,Time,Name,Date,Year
76,200.0,m,20.5,Ray Norton ,2060-07-02 00:00:00,1960.5833333333335
77,200.0,m,20.5,Livio Berruti ,2060-09-03 00:00:00,1960.75
78,200.0,m,20.5,Livio Berruti ,2060-09-03 00:00:00,1960.75
79,200.0,m,20.5,Paul Drayton ,2062-06-23 00:00:00,1962.5
80,200.0,m,20.3,Henry Carr,2063-03-23 00:00:00,1963.25
81,200.0,m,20.2,Henry Carr,2064-04-04 00:00:00,1964.3333333333335
82,200.0,m,20.0,Tommie Smith ,1966-06-11 00:00:00,1966.5
83,200.0,m,19.8,Tommie Smith ,1968-10-16 00:00:00,1968.8333333333333
84,200.0,m,19.8,Don Quarrie,1971-08-03 00:00:00,1971.6666666666667
85,200.0,m,19.8,Don Quarrie,1975-06-07 00:00:00,1975.5
86,200.0,m,19.72,Pietro Mennea,1979-09-12 00:00:00,1979.75
87,200.0,m,19.66,Michael Johnson ,1996-06-23 00:00:00,1996.5
88,200.0,m,19.32,Michael Johnson ,1996-08-01 00:00:00,1996.6666666666667
89,200.0,m,19.3,Usain Bolt ,2008-08-20 00:00:00,2008.6666666666667
90,200.0,m,19.19,Usain Bolt ,2009-08-20 00:00:00,2009.6666666666667
91,400.0,m,47.8,Maxey Long,2000-09-29 00:00:00,1900.75
92,400.0,m,48.2,Charles Reidpath ,2012-07-13 00:00:00,1912.5833333333333
93,400.0,m,47.4,Ted Meredith ,2016-05-27 00:00:00,1916.4166666666667
94,400.0,m,47.0,Bud Spencer ,2028-05-12 00:00:00,1928.4166666666667
95,400.0,m,46.4,Ben Eastman,2032-03-26 00:00:00,1932.25
96,400.0,m,46.2,Bill Carr ,2032-08-05 00:00:00,1932.6666666666667
97,400.0,m,46.1,Archie Williams ,2036-06-19 00:00:00,1936.5
98,400.0,m,46.0,Rudolf Harbig ,2039-08-12 00:00:00,1939.6666666666667
99,400.0,m,46.0,Grover Klemmer ,2041-06-29 00:00:00,1941.5
100,400.0,m,46.0,Herb McKenle,2048-06-05 00:00:00,1948.5
101,400.0,m,45.9,Herb McKenle,2048-07-02 00:00:00,1948.5833333333335
102,400.0,m,45.8,George Rhoden,2050-08-22 00:00:00,1950.6666666666665
103,400.0,m,45.4,Lou Jones ,2055-03-18 00:00:00,1955.25
104,400.0,m,45.2,Lou Jones ,2056-06-30 00:00:00,1956.5
105,400.0,m,44.9,Otis Davis ,2060-09-06 00:00:00,1960.75
106,400.0,m,44.9,Carl Kaufmann ,2060-09-06 00:00:00,1960.75
107,400.0,m,44.9,Adolph Plummer ,2063-05-25 00:00:00,1963.4166666666665
108,400.0,m,44.9,Mike Larrabee ,2064-09-12 00:00:00,1964.75
109,400.0,m,44.5,Tommie Smith ,1967-05-20 00:00:00,1967.4166666666667
110,400.0,m,44.1,Larry James ,1968-09-14 00:00:00,1968.75
111,400.0,m,43.8,Lee Evans ,1968-10-18 00:00:00,1968.8333333333333
112,400.0,m,43.29,Butch Reynolds ,1988-08-17 00:00:00,1988.6666666666667
113,400.0,m,43.18,Michael Johnson ,1999-08-26 00:00:00,1999.6666666666667
114,800.0,m,111.90000000000001,Ted Meredith ,2012-07-08 00:00:00,1912.5833333333333
115,800.0,m,111.59999999999999,Otto Peltzer ,2026-07-03 00:00:00,1926.5833333333333
116,800.0,m,110.59999999999999,Séra Martin ,2028-07-14 00:00:00,1928.5833333333333
