,Distance,Gender,Time,Name,Date,Year
0,1000.0,m,152.30000000000001,Georg Mickler ,2013-06-22 00:00:00,1913.5
1,1000.0,m,149.09999999999999,Anatole Bolin ,2018-09-22 00:00:00,1918.75
2,1000.0,m,148.59999999999999,Sven Lundgren ,2022-09-27 00:00:00,1922.75
3,1000.0,m,146.80000000000001,Séra Martin ,2026-09-30 00:00:00,1926.75
4,1000.0,m,145.80000000000001,Otto Peltzer ,2027-09-18 00:00:00,1927.75
5,1000.0,m,143.59999999999999,Jules Ladoumègue ,2030-10-19 00:00:00,1930.8333333333333
6,1000.0,m,141.5,Rudolf Harbig ,2041-05-24 00:00:00,1941.4166666666667
7,1000.0,m,141.40000000000001,Rune Gustafsson ,2046-09-04 00:00:00,1946.75
8,1000.0,m,141.40000000000001,Marcel Hansenne ,2048-08-27 00:00:00,1948.6666666666665
9,1000.0,m,141.30000000000001,Olle Åberg ,2052-08-10 00:00:00,1952.6666666666665
10,1000.0,m,141.19999999999999,Stanislav Jungwirth ,2052-10-27 00:00:00,1952.8333333333335
11,1000.0,m,140.80000000000001,Mal Whitfield ,2053-08-16 00:00:00,1953.6666666666665
12,1000.0,m,140.40000000000001,Audun Boysen,2053-09-17 00:00:00,1953.75
13,1000.0,m,139.5,Audun Boysen,2054-08-18 00:00:00,1954.6666666666665
14,1000.0,m,139.0,Audun Boysen,2055-08-30 00:00:00,1955.6666666666665
15,1000.0,m,139.0,István Rózsavölgyi ,2055-09-21 00:00:00,1955.75
16,1000.0,m,138.09999999999999,Dan Waern ,2058-09-19 00:00:00,1958.75
17,1000.0,m,137.80000000000001,Dan Waern ,2059-08-21 00:00:00,1959.6666666666665
18,1000.0,m,136.69999999999999,Siegfried Valentin ,2060-07-19 00:00:00,1960.5833333333335
19,1000.0,m,136.59999999999999,Peter Snell,2064-11-12 00:00:00,1964.9166666666665
20,1000.0,m,136.19999999999999,Jürgen Ma,2065-07-20 00:00:00,1965.5833333333335
21,1000.0,m,136.19999999999999,Franz-Josef Kemper ,1966-09-21 00:00:00,1966.75
22,1000.0,m,136.0,Danie Malan ,1973-06-24 00:00:00,1973.5
23,1000.0,m,133.90000000000001,Rick Wohlhuter ,1974-07-30 00:00:00,1974.5833333333333
24,1000.0,m,133.40000000000001,Sebastian Coe,1980-07-01 00:00:00,1980.5833333333333
25,1000.0,m,132.18000000000001,Sebastian Coe,1981-07-11 00:00:00,1981.5833333333333
26,1000.0,m,131.96000000000001,Noah Ngen,1999-09-05 00:00:00,1999.75
